Order ID,Order Date,Customer ID,Customer Name,Region,State,Product Category,Product Name,Quantity,Sales,Cost,Profit
ORD01159,2024-02-22,CUST0156,Customer_057,East,Odisha,Clothing,Jeans,1,4476,3035.27,1440.73
ORD01160,2024-02-18,CUST0094,Customer_021,East,Odisha,Furniture,Desk,6,22344,13944.68,8399.32
ORD01161,2024-10-13,CUST0052,Customer_221,North,Delhi,Home & Kitchen,Cookware Set,6,12216,7764.43,4451.57
ORD01162,2024-04-09,CUST0007,Customer_283,South,Tamil Nadu,Clothing,Jeans,6,18228,11689.74,6538.26
ORD01163,2024-08-31,CUST0142,Customer_108,South,Tamil Nadu,Furniture,Bookshelf,6,27792,20327.46,7464.54
ORD01164,2025-11-01,CUST0098,Customer_099,West,Maharashtra,Electronics,Smartphone,3,3855,2167.71,1687.29
ORD01165,2025-04-30,CUST0104,Customer_274,West,Maharashtra,Electronics,Smartphone,9,27981,17920.23,10060.77
ORD01166,2024-09-15,CUST0287,Customer_178,South,Karnataka,Electronics,Headphones,4,14900,10655.72,4244.28
ORD01167,2025-03-05,CUST0269,Customer_258,East,Odisha,Home & Kitchen,Cookware Set,2,7744,4416.5,3327.5
ORD01168,2025-08-02,CUST0032,Customer_098,North,Delhi,Home & Kitchen,Mixer Grinder,5,6780,4318.16,2461.84
ORD01169,2024-06-18,CUST0225,Customer_261,West,Gujarat,Home & Kitchen,Cookware Set,9,40554,34124.63,6429.37
ORD01170,2024-01-04,CUST0082,Customer_293,West,Rajasthan,Clothing,T-Shirt,7,17668,10814.18,6853.82
ORD01171,2025-12-25,CUST0269,Customer_133,South,Telangana,Home & Kitchen,Water Bottle,1,4500,3089.85,1410.15
ORD01172,2024-08-17,CUST0024,Customer_274,East,West Bengal,Furniture,Desk,5,24115,14124.9,9990.1
ORD01173,2024-10-03,CUST0027,Customer_128,South,Tamil Nadu,Electronics,Laptop,3,7725,6397.65,1327.35
ORD01174,2025-01-12,CUST0167,Customer_043,South,Telangana,Electronics,Smartphone,1,3146,2327.43,818.57
ORD01175,2024-02-28,CUST0006,Customer_183,East,Bihar,Electronics,Headphones,7,19005,12303.66,6701.34
ORD01176,2025-07-04,CUST0299,Customer_055,South,Telangana,Furniture,Desk,3,7191,6051.09,1139.91
ORD01177,2025-03-28,CUST0113,Customer_167,West,Rajasthan,Furniture,Desk,10,48120,29442.11,18677.89
ORD01178,2025-03-20,CUST0189,Customer_076,East,West Bengal,Home & Kitchen,Mixer Grinder,7,11025,7539.08,3485.92
ORD01179,2024-06-29,CUST0097,Customer_292,West,Maharashtra,Clothing,Jeans,3,12189,7380.54,4808.46
ORD01180,2024-06-30,CUST0202,Customer_097,West,Rajasthan,Electronics,Headphones,5,2360,1517.59,842.41
ORD01181,2025-10-22,CUST0207,Customer_052,North,Delhi,Electronics,Smartphone,7,16163,11096.02,5066.98
ORD01182,2024-01-22,CUST0057,Customer_007,South,Telangana,Electronics,Laptop,10,11160,7403.13,3756.87
ORD01183,2025-10-04,CUST0007,Customer_005,North,Delhi,Furniture,Office Chair,2,4984,2954.47,2029.53
ORD01184,2025-05-06,CUST0289,Customer_228,North,Haryana,Home & Kitchen,Water Bottle,6,5976,3649.52,2326.48
ORD01185,2025-07-10,CUST0137,Customer_279,South,Tamil Nadu,Furniture,Bookshelf,8,12520,7801.75,4718.25
ORD01186,2025-06-07,CUST0213,Customer_073,North,Delhi,Electronics,Laptop,2,9522,6084.76,3437.24
ORD01187,2024-12-27,CUST0147,Customer_116,North,Delhi,Electronics,Laptop,4,15196,10114.68,5081.32
ORD01188,2024-04-22,CUST0115,Customer_053,West,Rajasthan,Home & Kitchen,Water Bottle,2,8656,5201.11,3454.89
ORD01189,2024-03-27,CUST0023,Customer_078,East,Odisha,Electronics,Smartphone,10,30330,17758.38,12571.62
ORD01190,2024-06-02,CUST0155,Customer_147,South,Tamil Nadu,Clothing,Jacket,6,10710,8073.52,2636.48
ORD01191,2025-12-29,CUST0040,Customer_002,East,West Bengal,Furniture,Desk,8,26584,22061.12,4522.88
ORD01192,2025-05-04,CUST0035,Customer_058,South,Telangana,Electronics,Headphones,6,9060,6044.65,3015.35
ORD01193,2024-05-10,CUST0094,Customer_198,West,Rajasthan,Furniture,Desk,3,3120,2018.38,1101.62
ORD01194,2025-02-27,CUST0171,Customer_071,East,Odisha,Clothing,Jeans,7,29694,22508.83,7185.17
ORD01195,2025-05-19,CUST0273,Customer_275,South,Tamil Nadu,Clothing,T-Shirt,9,39348,28000.99,11347.01
ORD01196,2025-12-11,CUST0113,Customer_045,South,Tamil Nadu,Electronics,Smartphone,10,37550,26588.55,10961.45
ORD01197,2025-04-30,CUST0069,Customer_057,South,Tamil Nadu,Electronics,Laptop,4,1760,1159.35,600.65
ORD01198,2025-07-18,CUST0216,Customer_125,North,Punjab,Furniture,Bookshelf,3,8142,5602.64,2539.36
ORD01199,2025-12-21,CUST0074,Customer_194,South,Karnataka,Electronics,Laptop,3,3780,3169.97,610.03
ORD01200,2025-11-09,CUST0298,Customer_038,North,Haryana,Clothing,T-Shirt,6,4458,3389.95,1068.05
